1145,"Новый технологии и бизнес. Наш песочный,песочный век","Бухгалтерский учет и финансы обеспечивают большую часть деятельности предприятия и служат ценным инструментом для принятия решений. Бухучет представляет первичные средства изучения, записи, анализа и оценки деятельности, а также количественного определения финансовых характеристик предприятия. Финансы — более широкое понятие, охватывающее такие категории, как инвестирование, рынки ценных бумаг и...",839    ,/static/images/stars/stars0.gif
1146,Банковское дело,"Книга, которую вы держите в руках, предназначена для владельцев малого и среднего бизнеса. Прочитав эту книгу, вы узнаете как защитить свой бизнес от краж, мошенничества, хищений, компьютерной агрессии со сстороны хакеров и кардеров, агрессии со стороны СМИ и недобросовестных конкурентов, захвата предприятия, недружественного поглощения со стороны рейдеров и многого другого.",288    ,/static/images/stars/stars5.gif
1147,Я могу работать в современном офисе (+CD),"За какое время можно сегодня заработать несколько миллионов долларов? За час! Это реально, если использовать новые технологии, компьютерные сети, Интернет.",212    ,/static/images/stars/stars0.gif
1148,Полный вперед! Дайте волю Видению властвовать в вашей работе и вашей судььбе,"Что такое нейрокомпьютер? Где уже ""работают"" нанотехнологии? Что нам дает новая наука эконометрика? Автор предлагает читателю краткий экскурс в мир возможностей, которые открываются сегодня перед человеком, ориентирующимся в ""Зазеркалье""...",99    ,/static/images/stars/stars0.gif
1149,Справочник лекарственных средств с типовыми фармстатьями,Дает представление о деятельности современного банка и наиболее общих вопросах теории и практики работы банка.,279    ,/static/images/stars/stars0.gif
1150,Развитие западной экономической мысли в социально-политическом контексте,"Данное издание является учебно-методическим комплектом, который включает книгу ""Я могу работать в современном офисе"" и CD-ROM-приложение с подробным руководством по выполнению семинарских занятий. Основная идея пособия - объединить материалы по делопроизводству, бизнесу, маркетингу на базе примеров использования современных офисных программных приложений.",288    ,/static/images/stars/stars0.gif
1151,Основы права интеллектуальной собственности,"К. Бланшард и Дж. Стоунер в увлекательной притче «Полный вперед!» рассказывают о том, как преобразовать свою жизнь и сделать так, чтобы каждый день приносил радость и вел к намеченной цели. Для этого, по мнению авторов, нужно создать Видение - образ отношения к своей жизни и своей работе. Видение необходимо, когда мы растем, открываем новые возможности - просто чтобы знать, что движемся в правильном...",209    ,/static/images/stars/stars0.gif
1152,"Менеджмент, основанный на ценности. Как обеспечить ценность для акционеров","Справочник содержит информацию по фармакокинетике, фармакодинамике, показаниям, противопоказаниям лекарственных средств, нежелательным побочным эффектам, а также материал по лекарственному взаимодействию.",224    ,/static/images/stars/stars0.gif
1153,Бизнес-тренинг от Hollywood(a). Использование видео в учебных целях (+CD),"Книга представляет собой два учебных пособия, посвященных исследованиям ряда направлений в истории западной экономической мысли на примере Французской национальной школы и взглядов представителей школы субстантивизма. В первой работе рассматривается история экономической мысли Франции в V-XVIII вв., проанализированы теоретические положения французских экономистов, которые внесли существенный вклад в...",417    ,/static/images/stars/stars0.gif
1154,Бухгалтерский учет и документооборот в оптовой и розничной торговле,Курс лекций. Учебное пособие,165    ,/static/images/stars/stars0.gif
1155,Формула устойчивого успеха в бизнесе 4+2 что (действительно) работает,"Курс дает общее представление о праве интеллектуальной собственности, его основных принципах и понятиях. Подробно рассмотрен ряд частных вопросов, касающихся правовой охраны одного из объектов авторского права, а именно компьютерных программ.",655    ,/static/images/stars/stars0.gif
1156,Качественная эволюция малого бизнеса: 4 ключа к успеху без необходимости расширения компании,"В этой книге рассматривается идея о том, что в сегодняшнем мире рост и успех должны определяться качественными методами, базирующимися па проницательности руководителя малого предприятия, на его системе ценностей, жизненных целях, а также установленных взаимоотношениях как внутри, так и вне поля деловой активности. Вы найдете интересную альтернативу -иметь малый бизнес и большие цели, руководствуясь...",430    ,/static/images/stars/stars5.gif
1157,Индикаторы социоприродного развития Российских регионов,"Эргодинамика, также как и экономика, изучает производственно-хозяйственную деятельность человека - трансформацию природных ресурсов в физический и человеческий капитал; но с несколько иных позиций - на основе общих закономерностей функционирования и эволюции преобразователей энергии или эргопреобразователей (ЭП). На основе эргодинамической теории социоприродного развития рассматриваются для...",102    ,/static/images/stars/stars0.gif
1158,Законы Силы в бизнесе,"Автор философски переосмыслил множество важнейших тем, дебатирующихся в академических и деловых кругах, и выдвигает ряд новых идей, помогающих достижению успеха. Для широкого круга читателей.",215    ,/static/images/stars/stars0.gif
1159,Управление персоналом организации,"Данная книга предназначена помочь студенту войти в мир управления персоналом. Все достижения России в двадцатом веке связаны с успехами в управлении людьми. Но ошибки и неудачи подтвердили тезис прошлого века ""кадры решают все"". Процесс управления персоналом включает такие направления деятельности, как кадровое планирование; поиск и отбор кадров; адаптация новых работников; анализ работы и...",195    ,/static/images/stars/stars0.gif
1160,"Стратегический анализ для политики, бизнеса и военного дела","Автор посвящает свою книгу актуальной проблеме усиления возможностей стран или организаций в реалиях конкретной среды (информационной, экономической, политической, социальной, культурной), формируемой в систематике действия и противодействия. Стратегический анализ позволяет определять ключевые параметры движения, усиливающие положение стран или организаций как необходимый вариант продвижения...",221    ,/static/images/stars/stars0.gif
1161,Рынки и безумство толпы. Современный взгляд на природу массового умопомрачения,"В книге рассматриваются и анализируются наиболее заметные случаи массового умопомрачения в истории. Автор касается таких явлений, как самосуд, нацизм, но главным образом его внимание привлекают эпизоды, когда разумных и добропорядочных людей захватывают массовые настроения, подобные «тюльпаномании» в Голландии XVII в., панике на Уолл-стрит во время Великой депрессии, буму интернет-компаний, письмам с...",251    ,/static/images/stars/stars0.gif
1162,Психология карьеры,"Эта книга будет полезна не только тем, кто находится в начале жизненного пути, но и тем, кто уже достиг определенных успехов в карьере. Ведете ли вы собственный бизнес или работаете на фирме, вы найдете в этой книге много полезных советов. Прочитав ее, вы сможете спланировать сценарий своей жизни, найти; свой стиль, провести анализ собственных возможностей, понять механизмы движения силы успешной...",120    ,/static/images/stars/stars0.gif
1163,Первые системы политической экономиии. Метод экономической двойственности.  Учебное  пособие,"В учебном пособии рассматривается процесс формирования и развития первых систем политической экономии, а также их особенности в качестве своего рода «исторического ключа» к пониманию характера современного экономического знания. Оно представлено главным образом четырьмя противоборствующими направлениями экономической мысли: неоклассической школой, марксистской экономической теорией,...",335    ,/static/images/stars/stars0.gif
1164,Маркетинг в вопросах и ответах,"Маркетинг представляет собой процесс управления, отвечающий за определение, прогнозирование и удовлетворение потребностей клиентов с целью получения прибыли для организации. Недостаточно просто изучить маркетинг, требуется целая жизнь для того, чтобы в совершенстве им овладеть. Тем не менее для долгосрочного существования любой организации необходимо проведение исследований постоянно меняющихся...",593    ,/static/images/stars/stars5.gif
1165,Коммерческое право России,"Настоящий учебник является вторым, переработанным и дополненным, изданием книги автора ""Коммерческое право России"" 1999 г. Учебник включает ряд новых глав и параграфов, в нем учтены и отражены изменения в действующем законодательстве (по состоянию на 1 июля 2004 г.). Книга подготовлена в соответствии с Программой курса коммерческого права, утвержденной кафедрой коммерческого права Юридического факультета...",191    ,/static/images/stars/stars0.gif
1166,"Как не сидеть на бобах, или Кофейные зерна истины","В книге повествуется о том, как Давид, торгующий с ручной тележки, побеждает корпоративного Голиафа - и все благодаря уважительному отношению к клиентам, доверию к служащим, пылкому отношению к продукту своего труда и честному извлечению прибыли, то есть всему тому, что является основой хорошего бизнеса. Для широкого круга читателей.",99    ,/static/images/stars/stars0.gif
1167,Как загубить ресторан. Азбука типичных ошибок,"Вторая книга автора бестселлера ""Как ""раскрутить"" ресторан"", известного промоутера и шоумена Олега Назарова рассматривает типичные ошибки, которые допускают рестораторы при ведении бизнеса. Накопленный громадный опыт общения с известными столичными владельцами и управляющими ресторанов позволил автору собрать, проанализировать и обобщить их просчеты, которые помешали реализовать намеченные проекты,...",745    ,/static/images/stars/stars5.gif
1168,История экономических учений: учебное пособие,Гриф УМО по классич.университетскому образованиюУчебное пособие для студентов и аспирантов эк.специальностей,337    ,/static/images/stars/stars0.gif
1169,Институциональный анализ интеллектуальной собственности: учебное пособие,Учебное пособие для студен,179    ,/static/images/stars/stars0.gif
1170,Земельное право,"В учебном пособии освещены основные проблемы использования, охраны земельных ресурсов в условиях современных рыночных отношений на основе нового Земельного кодекса РФ, Закона ""Об обороте земель сельскохозяйственного назначения"" и других нормативных правовых актов. Книга предназначена для студентов юридических высших профессиональных образовательных учреждений и факультетов. Нормативные правовые...",49    ,/static/images/stars/stars0.gif
1171,"Защита прав владельца ценных бумаг, учитываемых записью на счете","Настоящая книга посвящена разработке проблемы, имеющей чрезвычайно важное значение как для теории ценных бумаг, так и для практики применения средств защиты, направленных на отыскание владельцем своих именных бумаг.",99    ,/static/images/stars/stars0.gif
1172,Диагностика предприятия: поддержка управленческих решений,"Рассмотрен комплекс вопросов финансовой диагностики и мониторинга деятельности предприятия с позиций прииятия обоснованных управленческих решений. Методические положения диагностики иллюстрируются на сквозном примерепредприятия, имеющего характерные для отечественной экономики особенности. Вопросы финансового анализа рассмотрены в их органической взаимосвязи со стратегией и маркетингом, а...",213    ,/static/images/stars/stars0.gif
1173,Годовой налоговый отчет - 2004 от журнала ФНС (МНС). Российский налоговый курьер,"Издание посвящено вопросам составления налоговой и бухгалтерской отчетности за 2004 год. В книге даны конкретные примеры по заполнению налоговых деклараций. В доступной форме разъясняются сложные моменты, с которыми могут столкнуться налогоплательщики при составлении годовой отчетности. Для бухгалтеров, аудиторов, работников налоговых органов и др.",46    ,/static/images/stars/stars0.gif
1174,"Команды, которые выигрывают","Эта книга призвана помочь руководителям высшего и среднего звена создать из группы абсолютно непохожих друг на друга работников настоящую команду, работающую для достижения общих целей. Она расскажет, как успешные команды добиваются наивысших результатов, используя личный вклад каждого участника.",99    ,/static/images/stars/stars0.gif
1175,Учетная политика организаций на 2005 год,"""Настоящее издание содержит подробные, с конкретными примерами, рекомендации по составлению учетной политики на 2005 год. Порядок формирования учетной политики излагается с учетом всех последних изменений, произошедших в законодательстве Российской Федерации в 2004 году, внесенных в Налоговый кодекс Российской Федерации Федеральными законами от 20 августа 2004 г. №№ 112-ФЗ, 109-ФЗ, 107-ФЗ, 105-ФЗ, 103-ФЗ, от 29 июля 2004 г....",1903    ,/static/images/stars/stars5.gif
1176,Управление и экономика фармации,Под редакцией В. Л. Багировой,243    ,/static/images/stars/stars0.gif
1177,Управление движением денежной наличности (карманный справочник),"В учебнике раскрыты основы государственного регулирования в области фармации. С современных позиций рассмотрены основные виды, принципы, методы и технологии доведения фармацевтической и парафармацевтической продукции до конечного потребителя; планирование, учет и анализ хозяйственно-финансовой деятельности фармацевтических торговых организаций. Впервые в системе...",99    ,/static/images/stars/stars0.gif
1178,Тесты. Правовое регулирование рынка ценных бумаг: учебное пособие для вузов,Полный карман практических,312    ,/static/images/stars/stars0.gif
1179,Стратегический менеджмент. Учебник,"советов о том, как управлять",393    ,/static/images/stars/stars0.gif
1180,Маркетинг,"Учебник по курсу ""Маркетинг"" для программы МВА дает возможность слушателям овладеть принципами и методами маркетингового управления компанией. В нем рассматривается эволюция развития стратегической маркетинговой деятельности, раскрывается новая парадигма маркетинга, акцентируется внимание на формировании и удержании рынка для компании, обеспечения долговременных денежных потоков и создания...",437    ,/static/images/stars/stars0.gif
1181,Маркетинг. Курс лекций,"курс лекций; Курс лекций; ВУЗ; Наиболее краткий и доступный современный фундаментальный учебный курс, в котором изложены основы теории и практики ""маркетинга"" Описан весь комплекс механизмов и основных элементов маркетинговой деятельности. Показано, как использовать ""маркетинг"" в условиях российской экономики переходного периода, как формировать стратегию хозяйственной деятельности, основанную на...",224    ,/static/images/stars/stars0.gif
1182,Управленческая психология,"Учебник подготовлен в соответствии с требованиями государственного образовательного стандарта среднего специального образования по специальности ""Менеджмент"" и представляет собой учебный курс по управленческой психологии. В нем рассматриваются основы психологических знаний применительно к управлению организациями, анализируются различные психологические теории и концепции повышения...",472    ,/static/images/stars/stars0.gif
1183,Управление эффективностью работы (карманный справочник).,"Это первая книга на русском языке, раскрывающая суть «управления эффективностью работы» (performance management). Управление эффективностью дает людям понять: что от них ожидается; за что они будут вознаграждены; как они должны достигать результатов; к каким результатам стремится организация в целом; какова их роль в достижении общих целей. Пэм Джонс рассматривает инструментарий менеджера, позволяющий работникам,...",224    ,/static/images/stars/stars0.gif
1184,Деловое общение,"Рассмотрены основные вопросы организации делового общения в трудовых коллективах. Приведенные в учебнике механизмы регулирования и управления деловым общением, методы использования различных приемов для эффективного влияния на сотрудников и деловых партне",90    ,/static/images/stars/stars0.gif
1185,Управление каналами дистрибуции,"Появление новых технологий, дробление каналов дистрибуции, перераспределение ролей между поставщиками и дистрибьюторами — это лишь некоторые из факторов, которые повлияли на деятельность дистрибьюторов в последнее время. Грамотно построенные каналы дистрибуции могут стать значительным конкурентным преимуществом. Если стратегия выхода на рынок разрабатывается с учетом требований конечных...",282    ,/static/images/stars/stars0.gif
1186,Компенсации сбытовому персоналу: практическое руководство по разработке эффективных компенсационных программ,"То, каким образом оплачивается работа продавца, оказывает огромное влияние на результативность его работы. Если вы топ-менеджер по продажам, специалист по сбытовым операциям или по информационным технологиям, финансовый директор, менеджер по кадрам или главный администратор компании, вы понимаете, что увеличение доходов от продаж целиком зависит от мотивации сбытового персонала. Данное издание...",282    ,/static/images/stars/stars0.gif
1187,Казино. Полное руководство по играм,"Если вы до сих пор откладывали посещение казино, потому что не хотели рисковать своими деньгами или считали, что вам нужно обучиться для начала этикету, то руководство по играм «Казино» написано именно для вас.",347    ,/static/images/stars/stars0.gif
1188,"Экология, охота и рыболовство","В этой книге показан мир казино в прошлом и настоящем, подробно рассказывается о том, как играть и выигрывать или хотя бы не проигрывать в азартные игры, как говорить на языке игр. Здесь также...",208    ,/static/images/stars/stars0.gif
1189,Управление закупочной деятельностью и цепью поставок,"В сборник включены наиболее важные документы, касающиеся вопросов охраны окружающей среды, особо охраняемых природных территорий, охраны и регулирования использования ресурсов животного мира, аренды участков лесного фонда и др.",556    ,/static/images/stars/stars4.gif
1190,"Психология труда, профессиональной, информационной и организационной деятельности","Для работников туристских организаций, преподавателей и студентов учебных заведений туристского профиля, а также для лиц, интересующихся вопросами туризма.",300    ,/static/images/stars/stars0.gif
1191,Организация и оплата труда на предприятиях транспорта: Учебник для вузов.,"Данная книга является и учебником для студентов, изучающих закупочную деятельность и цепь поставок, и практическим руководством для специалистов. В ней освещаются такие проблемы, как управление закупочной деятельностью и цепью поставок, складами и материалами, операции и коммерческие взаимоотношения с поставщиками, этика и управление человеческими ресурсами в сфере закупок, закупки из глобальных...",303    ,/static/images/stars/stars5.gif
1192,Муниципальная история России. Древняя Русь: от общины-рода к общине-государству,"В словарь включены свыше 1200 статей, в которых дается определение и раскрывается содержание ряда терминов и понятий инженерной психологии, психологии труда и управления, эргономики и смежных с ними научных дисциплин.",275    ,/static/images/stars/stars0.gif
1193,Детектив и инвестор.,"По сравнению с первым изданием (2000 г.) в настоящем, втором издании устранены имевшие место погрешности и неточности, ряд статей подвергся существенной переработке, включено более ста новых...",485    ,/static/images/stars/stars0.gif
1194,Введение в драматургию телерекламы,"Изложены вопросы организации и оплаты трудовой деятельности работников транспорта в условиях рыночного хозяйствования. Рассмотрены особенности функционирования отраслевого рынка труда; формы и методы организации, проектирования и анализа трудовых процессов основных категорий работников отрасли; методы оценки эффективности проектов и мероприятий по организации труда в транспортных организациях....",105    ,/static/images/stars/stars0.gif
1195,Управление проектами при помощи Microsoft Project 2000,Учебное пособие для студен,99    ,/static/images/stars/stars0.gif
1196,Основы банковского аудита. Учебник,"Автор освещает интеллектуальные принципы этих выдуманных детективов, таких, как Огюст Дюпен Эдгара Аллана По, отец Браун Дж. К. Честертона и, разумеется, конан-дойлевский гений с Бейкер-стрит Шерлок Холмс, сопровождая их рассказами о реальных современных сыщиках, например, журналистах, занимающихся финансовыми расследованиями, и высококлассных специалистах по ценным бумагам. Свою книгу он иллюстрирует...",194    ,/static/images/stars/stars0.gif
1197,Путь камикадзе. 2-е издание,"Телевизионное искусство возникло и развивается как синтез кинематографического, театрального, музыкального и изобразительного искусств. В данной книге драматургия телевизионной рекламы рассматривается в той ее части, в которой она опирается на опыт драматургии театра и кино.",413    ,/static/images/stars/stars5.gif
1198,Основы делового общения (Азы бизнеса).,"Автор подробно рассказывает об особенностях работы над сценариями рекламных сюжетов, об основных элементах их композиции и...",179    ,/static/images/stars/stars0.gif
1199,Компетенции (карманный справочник).,"Список ваших дел такой же длинный и такой же пугающий, как канат в школьном спортзале. Поручение создать электронную таблицу для вчерашнего совещания было подброшено на ваш стол так, как будто оно было носителем лихорадки Эбола. Бюджет пришлось сделать еще длиннее, чем та библиотечная книга, которую вы так и не смогли одолеть в пятом классе. А ваш мозг и здоровье требуют многонедельного отдыха на Багамах....",224    ,/static/images/stars/stars0.gif
1200,Бизнес-план (Азы бизнеса).,"Учебник подготовлен в соответствии с государственным образовательным стандартом по дисциплине ""Основы банковского аудита"" для среднего профессионального образования и раскрывает наиболее важные вопросы курса. Отдельные разделы пособия изложены в концептуальном плане. Материал пособия дополнен таблицами, схемами, определениями основных терминов и понятий, заданиями и вопросами для обсуждения....",224    ,/static/images/stars/stars0.gif
1201,Циклический характер когъюктуры мирового нефтегазового рынка,"Нас не может не тревожить тот факт, что безнадежные проекты повторяются в разных компаниях вновь и вновь. И что еще хуже, здравомыслящие люди, участвую в таких проектах, терпят серьезные неудачи.",102    ,/static/images/stars/stars0.gif
1202,Управление человеческими ресурсами,"Во втором издании книги ""Путь камикадзе"" Эдвард Йордон проливает новый свет на причины безнадежных проектов и дает советы по выживанию в них.",374    ,/static/images/stars/stars0.gif
1203,Организационное поведение руководителя. Учебное пособие,"Йордон раскрывает все ключевые вопросы, возникающие в...",237    ,/static/images/stars/stars0.gif
1204,Менеджмент 80/20 (Азы бизнеса).,"Способность к эффективной коммуникации — самое важное качество в бизнесе. Именно этот фактор часто объясняет различие между преуспевающими бизнесменами и теми, кто едва сводит концы с концами. Но коммуникация — это не только то, о чем вы говорите, она подразумевает также способность внимательно выслушивать собеседника. Односторонней коммуникации просто не существует. Это незаменимое руководство...",184    ,/static/images/stars/stars0.gif
1205,Управление использованием капитала,"Ф.Ф. Зелинский в ""Римской республике"" живо и увлекательно описывает не только историю Рима с самого его возникновения из небольшого пастушеского селения вплоть до падения Республики, но, по крайней мере, частично излагает историю ряда государств Средиземноморского ареала, по очереди попавших в орбиту интересов Рима - Картагена, Пергама, Сирии, Египта и греческих городов и союзов.",99    ,/static/images/stars/stars0.gif
1206,Страховое дело,"В доступной форме раскрываются элементы страхового дела: история развития страхового дела, основы теории страхования, организация страхового дела...",224    ,/static/images/stars/stars0.gif
1207,Создание торговой марки: опыт десяти наиболее успешных британских практиков,Под редакцией Дона Коули,397    ,/static/images/stars/stars0.gif
1208,Сборник задач по экономической теории: микроэкономика и макроэкономика. 4-е Издание,"Эта книга, написанная десятью наиболее успешными британскими специалистами - руководителями ведущих рекламных и исследовательских агентств, одна из первых переводных работ на эту тему в России. При сравнительно небольшом объеме в ней аккумулирован богатейший британский опыт брэндинга.",285    ,/static/images/stars/stars0.gif
1209,"Русско-английский внешнеторговый и внешнеэкономический словарь, 5-е издание","Книга написана ярким, метафоричным языком и будет полезна как для практических...",234    ,/static/images/stars/stars0.gif
1210,Менеджер-наставник,"Сборник задач состоит из двух разделов: «Микроэкономика» и «Макроэкономика». Целью авторов сборника является помощь всем тем, кто стремится освоить навыки самостоятельной работы над вводным курсом экономической теории.",49    ,/static/images/stars/stars0.gif
1211,"Маркетинг .Учебник, практикум и учебно-методический комплекс по маркетингу","Рассчитан на широкий круг специалистов, работающих в области внешней торговли, преподавателей и студентов экономических вузов и факультетов, а также лиц, занимающихся переводом внешнеторговых текстов, торговых и транспортных документов.",175    ,/static/images/stars/stars5.gif
1212,Источники инвестиционных ресурсов предприятия,Для чего нужно наставничество?,318    ,/static/images/stars/stars0.gif
1213,Аудит. Практикум,"Процесс наставничества - это самый эффективный способ помочь людям развивать свою деятельность и строить карьеру. Проблема заключается в том, как научиться воспитывать логично, продуманно и запланированно. Настоящая книга расскажет вам, как увеличить до максимума совокупный объем знаний и опыта вашей компании с пользой для всех заинтересованных лиц.",322    ,/static/images/stars/stars0.gif
1214,Трудоустройство. Поиск работы,"Учебник, практикум и учебно-методический комплекс по маркетингу подготовлены авторами лучшей учебной программы по маркетингу (диплом конкурса РАБО - НФПК), преподавателями МГИМО. Книга представляет собой завершенный учебный комплект по курсу ""Маркетинг"". Теоретические положения учебника подкреплены практикумом, содержащим ситуационные задачи по каждой теме учебника. Комментарии, методика проведения...",252    ,/static/images/stars/stars0.gif
